img_fName,img_w,img_h,bbx_xtl,bbx_ytl,bbx_xbr,bbx_ybr,mosquito_type
3d015358-1818-4595-93b7-78fdb0a239f2.jpeg,768,1024,277,485,413,603,Aedes aegypti
2ff31e01-a264-4988-91e8-79062cc31c9e.jpeg,3024,4032,1021,1395,1836,2140,Aedes albopictus
215b270f-b902-4fe1-9bb4-bf167e650ecb.jpeg,720,1280,166,571,449,835,Culex quinquefasciatus
225701f2-1b0f-4126-80f7-8b32ec7b3d91.jpeg,4640,4640,1274,824,3934,3520,Culex quinquefasciatus
00ad9a04-491a-4966-baac-2c97999aaceb.jpeg,1024,1365,303,139,817,403,Aedes albopictus
569cf75e-3819-42cb-9567-b2ec9bb2c23c.jpeg,392,399,44,55,337,351,Culex quinquefasciatus
3e4d4fc1-1b46-461b-86cb-abf735ec7257.jpeg,3024,4032,1185,2202,1715,2518,Aedes albopictus
26c35c36-e2d7-4a78-a2ca-491f82695dbc.jpeg,1500,2000,394,962,868,1371,Culex quinquefasciatus
0cb1cbff-6b9c-4118-8d68-2665fcd586c4.jpeg,1938,2112,735,1083,1108,1404,Aedes aegypti
11049846-d2b4-4bf5-85df-23668b3f4249.jpeg,1024,1820,296,454,465,635,Aedes albopictus
149df5fa-fa12-4647-a200-5fd9fd376321.jpeg,4032,3016,1240,944,2061,1845,Aedes aegypti
2d8b34b8-4f88-467f-9831-818343d6a79d.jpeg,2560,1536,223,46,1365,1536,Culex quinquefasciatus
513c85f9-1cde-4659-9584-2c7580c054a2.jpeg,3264,2448,1558,1099,1861,1494,Culex quinquefasciatus
199b8c89-4b96-44e2-a49e-d3a30d868c72.jpeg,320,480,53,190,173,305,Culex quinquefasciatus
209b08fa-0d29-477e-b5bd-490f4e0518f8.jpeg,1960,4032,389,985,1915,2472,Aedes albopictus
3c07f632-8622-441d-bed8-f6e385d8eb33.jpeg,3024,4032,1101,1932,1479,2452,Aedes aegypti
0bf64c44-5fdb-4da3-9733-3384ecc8dea5.jpeg,3024,4032,1295,1720,1663,2073,Aedes aegypti
3a873d10-bcbb-42d6-aeaa-7b490f2384c4.jpeg,1172,1478,631,485,898,751,Aedes albopictus
1b5af37f-0c03-490e-950f-b217baec317e.jpeg,768,1024,190,267,539,652,Aedes aegypti
1a9063a6-5632-4107-9af4-a9d1caae827f.jpeg,1024,1365,409,668,596,824,Aedes aegypti
10f54066-2296-455b-a323-94de443bc412.jpeg,1024,1365,357,482,705,846,Aedes aegypti
48f73386-76cb-44fa-966a-c550bf39badb.jpeg,3024,4032,1521,1659,1759,1895,Culex quinquefasciatus
0eef9c00-27bd-4644-a645-06ded9869c49.jpeg,768,1024,331,579,525,763,Aedes aegypti
1416c425-b308-4bef-9a83-1a2f6cce7419.jpeg,1024,1820,502,821,826,1220,Culex quinquefasciatus
3e167b32-241f-4832-a06e-5cf3b40d6fe0.jpeg,768,1024,242,244,535,681,Culex quinquefasciatus
553d0056-c362-48b2-ba82-fea4a7e25af0.jpeg,4032,3024,1182,227,2586,2309,Culex quinquefasciatus
40344191-0f58-461b-b50b-33326066a3d7.jpeg,3000,4000,540,955,938,1336,Aedes aegypti
155c8a07-fa02-4794-a007-8a18c3cc9d21.jpeg,4032,1908,1979,598,2543,948,Aedes albopictus
018ce240-bd7e-45c8-a13f-7d65d76f756f.jpeg,616,634,315,214,553,472,Culex quinquefasciatus
4d65933a-4b21-4de9-a975-1ed52cf76918.jpeg,3024,4032,1293,1768,1606,2189,Aedes albopictus
3637932c-dad1-4bb1-a7da-a4425f05c991.jpeg,1024,1820,395,619,664,825,Aedes albopictus
218276f3-be1a-4411-a4bb-522f68974220.jpeg,3000,4000,1427,2278,1731,2660,Culex quinquefasciatus
27f1c43e-962c-46be-b07d-4900a5cf4648.jpeg,1456,2592,401,1214,845,1657,Aedes aegypti
0167e77e-81a1-4435-9908-56788cc49216.jpeg,4000,3000,1320,1160,3082,2583,Culex quinquefasciatus
4bab3ece-7415-4de7-b897-0a695a066cfa.jpeg,1024,1365,493,666,595,760,Aedes albopictus
06f65dc4-43a8-4e19-b536-78f74e19d6ad.jpeg,1024,1365,107,529,626,909,Aedes aegypti
404a0c88-668f-4596-90a6-4d9d264fe340.jpeg,1458,2592,429,945,1224,1624,Culex quinquefasciatus
30f3670c-a0bf-4e23-8adb-8a5fb75f56a0.jpeg,3456,4608,1973,3472,2279,3873,Aedes albopictus
2ce99f9c-ac19-4574-88e0-9c0050c0c8e9.jpeg,1365,1024,371,387,788,607,Aedes aegypti
3670ea7a-b050-4fef-b936-abe39dc5985b.jpeg,1080,1537,316,612,852,1229,Aedes aegypti
52968ea6-1c61-47b6-b7f0-6be61a964c88.jpeg,3024,4032,1978,809,2507,1440,Culex quinquefasciatus
1a0b4d04-c62e-4d77-97fc-b6e77a027536.jpeg,1024,2219,91,639,875,1253,Aedes aegypti
18848e68-9d73-4d5e-9724-9de3de4840a4.jpeg,1024,2273,303,949,621,1262,Culex quinquefasciatus
009d2c00-98bf-4d69-9c54-a72fcacceb7a.jpeg,3024,4032,1079,829,2594,2658,Culex quinquefasciatus
2e78f02f-c841-41e8-be9c-7663a60efcf2.jpeg,2448,3264,1007,1603,1310,1925,Aedes albopictus
4db0a7ae-1f89-45ab-babc-6e2aedf15a65.jpeg,3000,4000,60,1164,2806,3576,Aedes albopictus
346eec4a-e98c-40a3-8076-173f92c0f504.jpeg,1676,1800,644,653,950,1169,Culex quinquefasciatus
11a42f39-5bc5-4c80-a97e-58a82a2ce622.jpeg,1024,1365,231,539,527,882,Aedes albopictus
28d3fe5a-dcf5-41ca-81d3-ac99132068dd.jpeg,1235,1041,316,395,917,739,Culex quinquefasciatus
19245337-fae8-4a1a-aa7f-da1b3114294c.jpeg,3024,4032,1033,1306,2103,2429,Culex quinquefasciatus
4499b522-c8db-47ed-a05a-c61d1b8dff77.jpeg,3024,4032,1897,1095,2409,1631,Culex quinquefasciatus
21a61f28-f8b5-4d64-af24-06875a37b38d.jpeg,768,1024,422,643,507,718,Aedes aegypti
435c3fbc-777c-4aaa-8ff0-5460925937af.jpeg,1908,4032,625,1331,964,1730,Aedes albopictus
2e8dcfb1-a0a2-4b2b-b5b1-3027402d282d.jpeg,3024,4032,1163,2000,1426,2218,Culex quinquefasciatus
421ec54f-f578-4986-82bb-4eae9895c749.jpeg,4608,3456,1142,1614,2335,2810,Aedes albopictus
03d6749a-c5b3-45a3-81fa-b9c2f09eb4ba.jpeg,594,512,147,63,436,448,Aedes albopictus
0568f639-15d5-4ae0-81eb-9c7fd36cd55d.jpeg,3000,4000,1143,2764,1411,3136,Culex quinquefasciatus
2b749f0c-b70e-4241-b9f3-ec3d952ed204.jpeg,785,857,144,207,496,626,Culex quinquefasciatus
305ac4a1-c740-4efb-9406-52061c75dcfa.jpeg,2448,3264,1651,1538,2097,2022,Aedes aegypti
20dc77f8-1b8c-49f8-a2ad-980c2befa6d1.jpeg,1742,2297,61,481,1629,2152,Culex quinquefasciatus
45e2c0c4-5fd8-4ee9-a156-3220af739b34.jpeg,1080,2220,58,648,1018,1302,Anopheles gambiae
2d89ab7f-0de6-4879-a33c-ab4fc5a66a13.jpeg,4032,1908,1705,1102,2238,1536,Culex quinquefasciatus
2d23a17f-336f-4301-b1e5-9bdfd2bf0a3f.jpeg,2001,2021,588,984,1144,1495,Aedes aegypti
3969ade1-9a02-4a23-81dc-9a190e7d6c1e.jpeg,2592,1944,592,154,1794,1838,Culex pipiens
3ec07f49-5c69-47e8-88ba-931f743a43aa.jpeg,3024,4032,1254,1652,1852,2185,Culex quinquefasciatus
419a6f5c-4b16-4a29-babf-f7d1652a306d.jpeg,1600,904,510,332,945,680,Culex quinquefasciatus
534cf002-bdc3-468a-8f64-2f09d5f30d62.jpeg,3000,4000,93,1079,2911,3457,Aedes albopictus
18119fc9-6631-4745-a844-253ebb3da505.jpeg,1908,4032,471,1637,1143,2295,Aedes aegypti
4ecef998-36d2-4835-84af-15bf318feb11.jpeg,720,1600,233,525,406,672,Aedes albopictus
4e142995-95fc-4895-9926-4623a46c3f5d.jpeg,1024,1820,244,604,637,1010,Culex quinquefasciatus
564fa263-0381-4a11-b663-002128f2cc03.jpeg,768,1024,301,208,419,344,Aedes aegypti
0df2e17d-20f9-4d8f-9e97-0cef9b2fb67f.jpeg,3000,4000,249,55,2980,3243,Anopheles gambiae
06b361bb-013a-4d11-8dc2-983cb93ee9a6.jpeg,1200,1600,211,206,554,903,Aedes aegypti
2407137f-f143-4d09-9b84-b981ad11945d.jpeg,320,499,87,111,280,336,Aedes albopictus
4ebb5a57-86b2-4cf8-a836-857b512b0d16.jpeg,4032,3024,1178,510,2281,1447,Culex quinquefasciatus
214e7672-29c0-40f7-bdfc-f15b09e5e33c.jpeg,2988,3984,1195,1955,1772,2329,Aedes aegypti
39cf1574-c886-411a-85c8-8a603752e899.jpeg,768,1024,209,451,437,692,Aedes albopictus
4388f433-0efa-41b0-a26a-9643a842eef5.jpeg,3000,4000,819,1346,1697,2745,Aedes aegypti
0d61273f-38f6-4ac3-bea8-d0e6eec9820a.jpeg,3456,4608,1146,2497,1491,2897,Aedes aegypti
0f663f9c-0068-4764-9aac-e29a80346527.jpeg,3096,5504,1017,2483,1681,3414,Aedes albopictus
421c9080-9bdd-4388-8c9e-252afb722e78.jpeg,1024,1818,236,415,632,1126,Culex quinquefasciatus
119936fc-ff78-4539-b0e6-aaa96cfc4d9b.jpeg,1024,1363,361,557,662,1053,Culex quinquefasciatus
0f7e1a89-afa2-4986-abf3-3d0b18d03854.jpeg,3024,4032,415,498,1644,2415,Culex pipiens
0a7840ee-a02e-4285-a029-9fb0080271ae.jpeg,4032,3024,1591,913,2634,1506,Aedes aegypti
4828aae1-eaca-4cc5-9679-ba48016b5287.jpeg,1072,1553,387,890,606,1122,Aedes albopictus
428a7ceb-6d9a-43ba-aa5e-86ef53e7e8ff.jpeg,3000,4000,757,2415,1227,2819,Aedes aegypti
066b5ce2-cc82-4d13-a228-edce0bdbcc25.jpeg,768,1024,125,397,463,653,Aedes albopictus
38a58ba4-e041-4af4-a2d0-b28f06b81d1f.jpeg,768,1024,266,355,563,810,Aedes aegypti
2d39e985-69ef-4da4-b7ed-439151ec66d3.jpeg,1024,2163,391,845,632,1250,Aedes aegypti
1f475901-9df8-438f-a8a0-749e2e8712a9.jpeg,768,1024,264,537,435,777,Aedes aegypti
3a1597bc-0316-4622-8166-d69c397bc82e.jpeg,1187,1600,391,625,914,929,Culex quinquefasciatus
00ad2a1f-8db5-47f3-9edc-83aacb9710dc.jpeg,2336,1752,601,579,1897,1384,Aedes aegypti
56608876-e817-4e8f-8d3d-4d949249c6bc.jpeg,1024,1365,372,510,632,736,Aedes aegypti
38266f91-a7fb-475b-ae22-e2c6244dd28a.jpeg,4128,2322,1841,1184,2276,1659,Culex quinquefasciatus
189d8103-b4c5-4c2b-ab02-41ad1a23b0bb.jpeg,1200,1599,537,872,781,1065,Aedes albopictus
371d5cda-9a13-46f0-9b6e-4afca745652f.jpeg,1800,4000,778,1669,1066,1931,Aedes aegypti
3ce5ae8a-68f4-42fe-838a-b9555d901148.jpeg,900,1600,334,830,651,1083,Culex quinquefasciatus
360213fb-1f44-4d6e-9e71-6a802c7a74b7.jpeg,3024,4032,1390,1955,1728,2465,Aedes aegypti
079a58dc-704b-4449-be68-cb7a4d305b5f.jpeg,768,1024,323,555,438,686,Aedes albopictus
036f81ce-25a3-4473-ae95-d0d92da5dcb0.jpeg,3456,4608,915,2086,2274,3125,Culex quinquefasciatus
45079ed9-cefc-4043-8792-d84658d31f84.jpeg,2080,4624,952,1604,1378,1953,Aedes albopictus
4f35e255-c9e6-4d70-b7fa-de112ca49dfa.jpeg,1046,1097,360,478,871,819,Culex quinquefasciatus
44bf3fe6-4102-4135-8082-b2082d53d928.jpeg,3024,4032,1238,1678,1971,2240,Aedes aegypti
0cba6b77-24fd-44cb-bf3e-c2321bc98490.jpeg,2736,3648,1077,1331,1946,2303,Aedes albopictus
3cd5b902-8ba4-4b58-a77f-4bb7f75f2abd.jpeg,4000,3000,1201,1709,1803,2266,Aedes aegypti
26f2eaf1-612b-43db-b689-48792b317730.jpeg,3024,4032,1448,1479,1916,2183,Aedes albopictus
37c5fcec-925d-4e68-82bd-6f84cd83c785.jpeg,2368,5120,576,1934,1481,3286,Culex quinquefasciatus
2a87e0c6-4b35-4746-aa9c-d4ca2c04c38c.jpeg,1080,2400,68,954,959,1483,Culex quinquefasciatus
23328fd4-2b03-47d7-87bb-c93c2c3fedab.jpeg,1024,1820,205,394,657,932,Culex quinquefasciatus
2a02561c-1705-41b6-b946-375106ea9c69.jpeg,1600,1200,889,592,1230,872,Culex quinquefasciatus
22dc0631-91b1-40c3-91d1-dd2a9b2fe0f5.jpeg,4000,3000,426,284,3451,2132,Anopheles gambiae
150a25d0-e974-4b83-a574-a02064073b5c.jpeg,1024,1365,592,468,864,892,Aedes albopictus
2e5ace33-8e97-4017-9c12-244e6911596b.jpeg,2084,4624,648,1839,1076,2198,Culex quinquefasciatus
03ecd4ce-6141-40fa-b79b-9505ee21ca0d.jpeg,854,1012,305,371,526,729,Culex quinquefasciatus
03ee62f5-9136-486c-8391-c0a1b30dc4cc.jpeg,1024,1365,373,454,927,1006,Culex quinquefasciatus
164509ba-8918-41d8-948b-93744dd627da.jpeg,1024,1365,343,513,774,840,Aedes aegypti
42253554-ef68-42bf-86be-67236112ba0d.jpeg,1844,4000,215,965,1430,2437,Culex quinquefasciatus
02fb1a86-dbe4-4fe1-8f46-3bee7f14138a.jpeg,1024,1024,314,246,585,711,Culex quinquefasciatus
46049ed2-444e-4f89-a9f5-dcd66876220a.jpeg,750,1334,134,330,607,936,Aedes aegypti
3ac341e6-eba7-42fa-a65b-a41562737901.jpeg,3104,1746,1268,826,1580,1090,Culex quinquefasciatus
4386e1f7-6626-49a5-956b-d1ccecc8f988.jpeg,1800,4000,119,346,1800,2514,Culex quinquefasciatus
33ad4f57-4310-4238-a71f-c3a7c6d1a413.jpeg,2340,4160,902,1405,1411,2008,Culex quinquefasciatus
20e5ab31-18d2-46a6-99e8-845642243385.jpeg,4000,3000,1057,521,3112,2067,Culex quinquefasciatus
360b4fc6-de5b-4f1e-8812-262b2e41211c.jpeg,768,1024,328,435,438,622,Culex quinquefasciatus
362a6338-a23a-4e39-8dfe-0d481528cfab.jpeg,900,1600,317,568,624,840,Culex quinquefasciatus
443f7e4d-9030-4573-b898-7c33e68ce4d4.jpeg,1365,1024,463,343,691,475,Culex quinquefasciatus
509810e5-6bdb-4aa5-95f8-83334490e00e.jpeg,3096,4128,1229,2082,1586,2422,Culex quinquefasciatus
202da7b5-baf5-4df6-a4d5-31c23394ff3c.jpeg,3024,4032,1077,1673,1627,2303,Culex quinquefasciatus
4b4eb96e-2868-449e-abe3-97c588b5a437.jpeg,1126,1125,408,371,842,773,Aedes aegypti
4e5e2130-8585-4bdd-8a3e-fee651cbdf31.jpeg,1920,2560,546,580,1023,1151,Culex quinquefasciatus
11f1487a-5c25-409f-803b-ed727be6cc73.jpeg,3024,4032,938,1900,1307,2308,Aedes albopictus
511cd768-5a00-4ef2-9fc4-2e43b1a3f554.jpeg,1168,2592,71,250,1058,1844,Anopheles gambiae
099fd373-864d-4201-99be-2abd4213e218.jpeg,2268,4032,1084,1695,1465,2036,Aedes aegypti
1fc976c0-cb5d-4e41-9e38-21a3039b00af.jpeg,3120,4160,1472,2149,1965,2623,Aedes albopictus
09629d4f-1a9b-4be1-b52a-52fa3cc7ba9b.jpeg,768,1024,129,310,539,849,Culex quinquefasciatus
20b42034-a0e5-4960-b74e-7e5fb8dfff96.jpeg,5312,2988,2274,1312,3020,1942,Culex quinquefasciatus
42e0c5a5-0c41-4162-b212-551dff04c0d7.jpeg,1896,1881,502,375,1435,1305,Culex quinquefasciatus
17767fd4-8b4a-4a94-8bfa-3088c567e418.jpeg,797,887,167,105,792,684,Culex quinquefasciatus
1a2c24c9-37f3-43c5-926b-0b32ca6d8fc5.jpeg,2976,3968,1441,2187,1830,2463,Aedes albopictus
4b792f43-3cb1-4cae-a6ba-7c99cc6ffae2.jpeg,3264,1836,1981,781,2233,985,Aedes aegypti
0205af73-c1f9-4e56-b569-c185c6380a10.jpeg,1024,1365,334,638,545,843,Culex quinquefasciatus
1038984d-1fa0-4467-9f40-bd3e342a6144.jpeg,3024,4032,932,1219,2321,2887,Culex quinquefasciatus
4052f632-17c0-4e38-b323-7ee17ff2e2e8.jpeg,1932,2576,401,1029,1322,1741,Culex quinquefasciatus
2c5d6ac1-550c-4e44-82df-acb8733f8028.jpeg,2448,3264,862,1534,1241,1790,Culex quinquefasciatus
5149cfea-0482-4a57-b545-db63d9df6275.jpeg,3000,4000,1204,1514,2638,2486,Culex quinquefasciatus
42c6ebc9-b95d-4a67-aa9e-8b1fe16f8c3e.jpeg,4080,3072,581,220,3037,2758,Aedes albopictus
3c24fd05-f2ed-4211-9de9-759276d9b463.jpeg,2976,3968,1189,2549,2169,3353,Aedes albopictus
11f08166-7200-4991-a7a5-0c9649d54933.jpeg,3024,4032,1040,1045,2384,2909,Culex quinquefasciatus
01ff26a4-a0fd-40c6-913e-d44cbb31547a.jpeg,768,1024,353,495,441,591,Aedes albopictus
073c72c3-891c-49a8-8134-055df6e34e22.jpeg,768,1024,325,485,426,618,Aedes albopictus
472ea59d-81a8-4b15-957a-723ea1a926fb.jpeg,1024,1820,417,778,605,958,Aedes albopictus
23d6a2e2-03f7-4ca7-b998-4c08047a11b1.jpeg,4032,1960,617,83,2143,1633,Culex quinquefasciatus
23bbaac4-7313-4115-9227-4a2c1575449d.jpeg,3024,4032,694,1524,2011,2615,Culex quinquefasciatus
02ba7585-44ea-4cc0-a516-4adb087e3751.jpeg,2448,3264,429,844,1717,2399,Aedes albopictus
22be088b-e420-47d6-b34a-9224d62fa8bc.jpeg,1908,4032,90,1174,1632,2063,Culex quinquefasciatus
4cfa3d50-1d3a-4733-bb42-49345ace87cf.jpeg,3264,2448,1096,944,2072,2073,Culex quinquefasciatus
1f9305a3-8590-40ae-b559-57b658e42fb7.jpeg,768,1024,211,500,531,612,Anopheles gambiae
0d940626-e0f8-4966-a70d-5aa97ce04c33.jpeg,3024,3024,1647,950,2020,1418,Aedes albopictus
246c7a8b-ea51-48bc-9117-a1273b1ca17c.jpeg,1365,1024,174,503,361,831,Aedes aegypti
53383de0-9cf4-416d-8dc6-c5559e6b5837.jpeg,3024,4032,1072,1847,1491,2379,Culex quinquefasciatus
0c38e54a-e6bd-4916-9ea3-bdd2cf907225.jpeg,3000,4000,340,1631,2342,3105,Culex quinquefasciatus
1c76f72e-8367-4fa2-911c-5836234b460e.jpeg,858,730,159,109,679,638,Anopheles gambiae
2a6b2e8d-08e1-4c64-a56f-68850701312c.jpeg,4608,3456,1064,1215,2269,2360,Culex quinquefasciatus
10a8b932-463f-41cd-8e48-e2b17bdbf204.jpeg,768,1024,198,454,454,648,Aedes aegypti
1bc69aa8-7e43-4c6e-a4e0-e359f087438e.jpeg,3024,4032,1425,2278,1852,2629,Aedes albopictus
33fac95c-533b-4f7a-9f26-ef5395298c68.jpeg,768,1024,132,366,456,619,Aedes aegypti
0a320b93-b6ee-43f1-a4dc-476dab9b023b.jpeg,4608,3456,1661,1289,2630,2719,Aedes aegypti
29bac367-6d62-4033-bbfd-f00a3606326b.jpeg,528,960,201,465,302,605,Aedes aegypti
4cd6e4cb-88ff-43fb-a430-498fc31440d7.jpeg,768,1024,347,451,456,598,Culex quinquefasciatus
3362b6ce-7180-4248-af68-a01925d43e5b.jpeg,2988,5312,994,1496,2988,4324,Aedes albopictus
38cdca49-5887-4c70-880a-dde28d7056d5.jpeg,2448,5120,999,1652,1480,2155,Aedes aegypti
5026e664-4278-45b1-9a37-46137753ec0b.jpeg,1960,4032,51,164,1960,3370,Aedes albopictus
030ee849-07ae-4ce4-987b-711db5c50c6b.jpeg,3024,4032,989,1909,1351,2275,Aedes aegypti
054767de-cb14-400b-8f75-7fd53d3c5fe9.jpeg,768,1024,162,645,255,735,Culex quinquefasciatus
49a6a5ab-26d6-4622-8136-bb9cf7b3f567.jpeg,768,1024,278,510,473,686,Aedes aegypti
476913c1-4f06-4627-853d-dc8d3db8794d.jpeg,991,1322,44,463,849,983,Aedes albopictus
08930576-d990-4b8a-9c8f-7ec810ce6121.jpeg,3024,4032,1269,1763,1787,2280,Aedes aegypti
0e43f1b1-7bae-4ef7-90da-c192a17d1805.jpeg,3024,4032,438,1239,2577,2756,Culex quinquefasciatus
380b1017-74f1-402a-ba2e-7ad669708653.jpeg,3024,4032,1200,1480,1652,1814,Aedes aegypti
0ed3f915-427e-446e-8206-b98e71e4738c.jpeg,2268,4032,753,1664,1244,2188,Aedes albopictus
014fc145-2dc5-447c-b49a-58f5b29fa039.jpeg,1365,1024,543,390,754,701,Culex quinquefasciatus
26479bfe-c3f9-4172-afb9-a7ffe0e1cebf.jpeg,2368,5120,176,1282,1581,3063,Culex quinquefasciatus
1d11f783-fe2f-418b-b7bf-3a7d39935131.jpeg,1125,2436,204,644,1086,1504,Culex quinquefasciatus
21e2e8e8-8db1-4f7f-ae81-2673d194d75e.jpeg,3024,4032,575,1200,1910,2668,Culex quinquefasciatus
2fc173c3-a713-432f-b112-ced0b666d3cd.jpeg,3200,2400,1234,675,2186,1353,Culex quinquefasciatus
274d9771-b571-4d6b-9755-b2c7fbe597c0.jpeg,1980,3520,820,1852,1443,2317,Culex quinquefasciatus
3aeda044-28a8-4fdb-bdcf-745b58729424.jpeg,1406,1819,237,60,1406,1496,Aedes albopictus
3fb40b1f-ada1-4db0-a3ba-e9c4cca48907.jpeg,1944,2592,17,0,1941,2440,Culex pipiens
4dc2a6f6-ea5a-4489-8b08-35450a113754.jpeg,768,1024,207,272,733,706,Culex quinquefasciatus
48174ba7-2c7c-4856-be22-373df66502f7.jpeg,545,545,213,77,359,316,Culex quinquefasciatus
29e43437-22a7-4c9c-bcaf-6c00597e2e6e.jpeg,3120,4160,1261,1730,1778,2276,Aedes aegypti
02d0c49e-1a75-4616-8ce3-af08fe49a43d.jpeg,720,1280,17,304,681,799,Culex quinquefasciatus
344e74b5-f0b3-46cd-a082-97238e2cda5c.jpeg,2448,3264,1157,1941,1415,2247,Culex quinquefasciatus
29c59f35-5d2a-45db-b633-910094d3fb2f.jpeg,1024,1365,401,601,693,827,Aedes albopictus
3ad04319-5354-4f3a-b500-8326c817c77b.jpeg,6000,8000,2949,2766,3851,3458,Anopheles gambiae
4cc02f45-5871-4ac9-931c-b8ff3de62f80.jpeg,1456,2592,831,1270,1067,1536,Aedes albopictus
0a156a3e-efbc-49c4-9940-4ee6d9cf19cc.jpeg,4032,3024,263,1906,1086,2874,Aedes aegypti
258fabe8-c4e7-46a5-8917-8602eac2371d.jpeg,1800,4000,872,2055,1152,2319,Aedes albopictus
2b5748b4-88f2-4625-a27d-277d8f0536ad.jpeg,3120,4160,537,1539,1502,2537,Anopheles gambiae
203e40b4-9192-4a5d-927d-0784c7015041.jpeg,1600,1200,981,494,1322,879,Aedes aegypti
317783fd-42a5-4f6b-b19b-0d5f3a716fa5.jpeg,2448,3264,689,2135,1019,2449,Anopheles gambiae
394b70ec-7ee4-4a88-8f30-e1358e22a790.jpeg,663,591,104,166,396,404,Aedes aegypti
187a673d-d0fb-4dd8-89fd-ad955559859a.jpeg,4032,1816,1411,195,2587,1303,Culex quinquefasciatus
37ce1659-9494-4e11-a282-0e69d94ff796.jpeg,3024,4032,852,2263,1691,2819,Aedes aegypti
0bd496d2-fac2-498f-a3c8-c5d71f3ff599.jpeg,3024,4032,626,1979,2123,2956,Culex quinquefasciatus
1b028cf5-bf75-43b3-b8dd-5723aa275d5e.jpeg,4000,1844,1179,319,2527,1756,Culex quinquefasciatus
4cceaefc-51a5-45fd-9031-b923e2c49153.jpeg,768,1024,329,354,552,621,Culex quinquefasciatus
1728aba6-2d30-4ffb-aa00-ad52091f10e5.jpeg,1462,831,466,73,992,663,Aedes albopictus
30be6f14-e62d-46ab-8eae-6d420d557c64.jpeg,1800,4000,47,434,1724,2175,Anopheles gambiae
03bb50a9-2698-407f-95d9-a58f2fe66db1.jpeg,3120,4160,731,1581,1905,2612,Culex quinquefasciatus
223a1aca-2928-48d2-a3c7-557c7d7f7317.jpeg,768,1024,298,503,416,603,Culex quinquefasciatus
14e478c6-48d6-4bbf-b201-8f698d8e213c.jpeg,2988,5312,248,557,2553,3283,Aedes albopictus
56300e18-3d11-4fb3-a82f-ba9ec58be9c7.jpeg,3024,4032,703,1289,1907,2754,Aedes albopictus
4525566c-4384-476c-b626-1c449a59052e.jpeg,1365,1024,364,499,545,778,Culex quinquefasciatus
1b0bb55a-b6c3-443c-91cd-9d2dea99c789.jpeg,1024,2219,153,555,952,1532,Culex quinquefasciatus
2c105291-e768-46f1-b502-32fa1607d4de.jpeg,1365,1024,657,450,869,653,Culex quinquefasciatus
3cfbeb73-44bd-4890-8ba8-f17f13167df1.jpeg,1816,4032,685,1615,1060,2039,Aedes albopictus
3cd04b8d-90a2-4bd0-b285-9d3672f529ae.jpeg,1365,1024,249,127,1019,710,Aedes albopictus
3babd3f9-5951-4681-9bd5-9bc736a0189f.jpeg,1644,911,418,190,1446,777,Culex quinquefasciatus
4d510901-1c43-480e-9fdc-b588f8cb36bb.jpeg,3024,4032,1050,1797,1760,2267,Culex quinquefasciatus
2207063e-76b7-4629-9791-f44ff32e5861.jpeg,364,273,109,64,295,207,Aedes albopictus
347aa3ae-21e5-4f60-bdf7-280d212bd897.jpeg,1024,2163,397,236,937,672,Culex quinquefasciatus
2485ef87-0f6c-445f-bba1-8b6c371bcd9e.jpeg,3024,4032,1099,506,1844,1507,Aedes albopictus
1b43059c-921f-4d70-9125-5732961d8638.jpeg,1024,1365,391,470,670,835,Culex quinquefasciatus
1c60737f-ce88-4208-a51a-4f02c3abed0b.jpeg,3024,4032,1107,1771,2137,2621,Culex quinquefasciatus
48a1145d-53a2-4b80-96d8-00ab0d30aff2.jpeg,3000,4000,765,1399,2359,2486,Aedes aegypti
0b99b7d8-e82c-4ef5-8f63-44156c67d6ad.jpeg,3456,4608,1215,2214,1931,3006,Culex quinquefasciatus
330afdf9-bbd5-4c40-b6e3-6496d18df217.jpeg,3000,4000,795,166,2822,1934,Culex quinquefasciatus
27e7ca2e-e27c-44e3-969a-8e593317d6cd.jpeg,3000,3000,346,151,2724,2750,Aedes aegypti
09d576d1-7858-446b-a936-b618941745f1.jpeg,524,560,95,32,419,368,Aedes albopictus
3727e8b7-0d1f-4021-a65e-d4447092d8f9.jpeg,4160,3120,1003,1525,1608,2190,Culex quinquefasciatus
084288f5-b96a-49f2-926a-213837e56f55.jpeg,640,1136,147,368,461,668,Culex quinquefasciatus
4bf07784-dc1d-409b-9420-5c01a7f598ab.jpeg,768,1024,357,575,480,727,Culex quinquefasciatus
38ce80d1-f3b8-4cb9-adc0-600baf94a08e.jpeg,1848,4000,476,1633,890,2198,Culex quinquefasciatus
2cf9eafa-e9c8-4c6d-8dec-486f2361d324.jpeg,1944,2592,597,1539,1616,2372,Aedes albopictus
25f92a6d-782a-4d34-a760-dd7f3192eadb.jpeg,1024,1365,294,233,600,735,Aedes albopictus
468de5ed-262d-4772-b50b-540dcff0b9fa.jpeg,2448,3264,941,1069,1239,1468,Aedes aegypti
15b3b1d9-f89c-4594-9644-0af59d3d7140.jpeg,768,1024,258,379,441,649,Culex quinquefasciatus
4dff2a39-b53d-4b4b-b47e-bb06294eefaf.jpeg,1365,1024,500,200,904,673,Aedes albopictus
4f57e35a-89ee-41ae-ac52-d6ee86120f81.jpeg,750,1334,269,633,495,855,Culex quinquefasciatus
31612f30-a661-40d9-924c-619f2a8534e7.jpeg,1024,2163,296,899,529,1118,Aedes aegypti
